respondent_id,choiseset_id,alternative_id,choice_id,cloud_storage,customer_support,cloud_services,price,choice
50,1,3,736,5000gb,no,"email, video",p6,1
50,2,1,737,2000gb,no,"email, video",p6,0
50,2,2,737,30gb,yes,"email, video",p6,1
50,2,3,737,30gb,no,"email, video, productivity",p6,0
50,3,1,738,5000gb,no,"email, video",p18,1
50,3,2,738,2000gb,no,"email, video, productivity",p18,0
50,3,3,738,30gb,no,email,p18,0
50,4,1,739,30gb,yes,email,p18,0
50,4,2,739,2000gb,yes,"email, video, productivity",p18,0
50,4,3,739,30gb,yes,"email, video, productivity",p18,1
50,5,1,740,30gb,yes,"email, video",p18,1
50,5,2,740,2000gb,no,"email, video, productivity",p12,0
50,5,3,740,5000gb,no,"email, video, productivity",p18,0
50,6,1,741,2000gb,yes,"email, video",p6,0
50,6,2,741,2000gb,yes,email,p12,1
50,6,3,741,2000gb,no,email,p18,0
50,7,1,742,2000gb,yes,email,p6,0
50,7,2,742,5000gb,yes,"email, video, productivity",p12,1
50,7,3,742,5000gb,no,email,p6,0
50,8,1,743,2000gb,no,email,p6,0
50,8,2,743,5000gb,yes,"email, video, productivity",p18,1
50,8,3,743,5000gb,no,email,p18,0
50,9,1,744,2000gb,no,"email, video",p18,0
50,9,2,744,30gb,yes,email,p6,0
50,9,3,744,5000gb,no,"email, video, productivity",p12,1
50,10,1,745,2000gb,yes,"email, video",p18,0
50,10,2,745,2000gb,yes,"email, video, productivity",p6,1
50,10,3,745,5000gb,no,"email, video, productivity",p6,0
50,11,1,746,30gb,yes,"email, video",p12,0
50,11,2,746,30gb,no,"email, video, productivity",p12,0
50,11,3,746,5000gb,yes,"email, video, productivity",p6,1
50,12,1,747,30gb,no,"email, video",p12,1
50,12,2,747,2000gb,yes,email,p18,0
50,12,3,747,30gb,no,email,p12,0
50,13,1,748,2000gb,yes,"email, video",p12,0
50,13,2,748,5000gb,no,"email, video",p12,1
50,13,3,748,5000gb,yes,email,p6,0
50,14,1,749,30gb,yes,"email, video, productivity",p6,1
50,14,2,749,30gb,no,"email, video, productivity",p18,0
50,14,3,749,2000gb,yes,"email, video, productivity",p12,0
50,15,1,750,30gb,yes,email,p12,1
50,15,2,750,5000gb,yes,"email, video",p12,0
50,15,3,750,5000gb,no,email,p12,0
51,1,1,751,2000gb,no,email,p12,0
51,1,2,751,30gb,no,email,p6,0
51,1,3,751,2000gb,no,"email, video",p6,1
51,2,1,752,5000gb,yes,"email, video",p6,0
51,2,2,752,5000gb,yes,"email, video",p12,1
51,2,3,752,2000gb,yes,"email, video",p12,0
51,3,1,753,30gb,yes,"email, video, productivity",p12,0
51,3,2,753,5000gb,yes,"email, video, productivity",p6,1
51,3,3,753,30gb,yes,"email, video",p12,0
51,4,1,754,30gb,no,email,p18,0
51,4,2,754,30gb,no,"email, video",p6,0
51,4,3,754,5000gb,no,"email, video, productivity",p6,1
51,5,1,755,5000gb,yes,"email, video, productivity",p12,1
51,5,2,755,30gb,yes,"email, video",p6,0
51,5,3,755,30gb,no,"email, video, productivity",p12,0
51,6,1,756,30gb,yes,"email, video, productivity",p6,0
51,6,2,756,30gb,no,"email, video, productivity",p18,0
51,6,3,756,5000gb,yes,email,p12,1
51,7,1,757,5000gb,no,email,p6,1
51,7,2,757,5000gb,yes,"email, video",p18,0
51,7,3,757,2000gb,no,email,p18,0
51,8,1,758,2000gb,yes,"email, video, productivity",p18,0
51,8,2,758,5000gb,no,"email, video, productivity",p12,1
51,8,3,758,30gb,yes,"email, video, productivity",p18,0
51,9,1,759,5000gb,no,"email, video, productivity",p18,1
51,9,2,759,2000gb,yes,"email, video",p6,0
51,9,3,759,2000gb,no,email,p6,0
51,10,1,760,30gb,yes,email,p6,0
51,10,2,760,30gb,yes,email,p12,0
51,10,3,760,2000gb,yes,email,p6,1
51,11,1,761,30gb,no,"email, video, productivity",p6,1
51,11,2,761,2000gb,yes,"email, video",p18,0
51,11,3,761,2000gb,no,"email, video",p18,0
51,12,1,762,2000gb,no,"email, video",p12,1
51,12,2,762,30gb,yes,"email, video",p18,0
51,12,3,762,2000gb,no,"email, video, productivity",p18,0
51,13,1,763,2000gb,no,"email, video, productivity",p6,1
51,13,2,763,5000gb,yes,"email, video, productivity",p18,0
51,13,3,763,5000gb,no,"email, video",p12,0
51,14,1,764,30gb,yes,email,p18,0
51,14,2,764,5000gb,yes,email,p6,1
51,14,3,764,2000gb,yes,email,p18,0
51,15,1,765,2000gb,yes,email,p12,0
51,15,2,765,5000gb,no,"email, video",p18,0
51,15,3,765,2000gb,yes,"email, video, productivity",p6,1
52,1,1,766,5000gb,yes,"email, video",p18,1
52,1,2,766,5000gb,no,"email, video, productivity",p18,0
52,1,3,766,2000gb,no,"email, video",p12,0
52,2,1,767,5000gb,no,"email, video, productivity",p6,1
52,2,2,767,30gb,no,"email, video",p12,0
52,2,3,767,30gb,yes,"email, video, productivity",p12,0
52,3,1,768,2000gb,yes,"email, video, productivity",p6,1
52,3,2,768,5000gb,no,email,p12,0
52,3,3,768,2000gb,yes,"email, video, productivity",p12,0
52,4,1,769,2000gb,yes,"email, video, productivity",p18,1
52,4,2,769,30gb,no,"email, video",p6,0
52,4,3,769,2000gb,no,"email, video",p18,0
52,5,1,770,30gb,no,"email, video, productivity",p18,0
52,5,2,770,5000gb,yes,"email, video, productivity",p18,1
52,5,3,770,30gb,no,email,p6,0
52,6,1,771,30gb,yes,"email, video, productivity",p6,1
52,6,2,771,5000gb,no,"email, video, productivity",p12,0
52,6,3,771,5000gb,no,email,p18,0
52,7,1,772,5000gb,yes,email,p18,0
52,7,2,772,2000gb,yes,email,p12,1
52,7,3,772,30gb,no,email,p12,0
52,8,1,773,2000gb,no,"email, video, productivity",p12,1
52,8,2,773,5000gb,no,"email, video",p6,0
52,8,3,773,2000gb,no,email,p18,0
52,9,1,774,30gb,no,email,p18,0
52,9,2,774,5000gb,yes,email,p12,0
52,9,3,774,5000gb,yes,"email, video",p6,1
52,10,1,775,5000gb,yes,"email, video, productivity",p12,1
52,10,2,775,2000gb,no,email,p6,0
52,10,3,775,5000gb,no,"email, video",p12,0
52,11,1,776,5000gb,yes,"email, video, productivity",p6,0
52,11,2,776,30gb,yes,email,p18,0
52,11,3,776,2000gb,yes,"email, video",p6,1
52,12,1,777,30gb,yes,email,p12,0
52,12,2,777,5000gb,yes,"email, video",p12,1
52,12,3,777,30gb,yes,"email, video",p18,0
52,13,1,778,2000gb,yes,"email, video",p18,0
52,13,2,778,30gb,no,"email, video",p18,0
52,13,3,778,30gb,yes,email,p6,1
52,14,1,779,5000gb,yes,email,p6,1
52,14,2,779,2000gb,no,email,p12,0
52,14,3,779,2000gb,no,"email, video, productivity",p18,0
52,15,1,780,2000gb,yes,"email, video",p12,0
52,15,2,780,30gb,yes,"email, video",p6,0
52,15,3,780,2000gb,no,"email, video, productivity",p6,1
53,1,1,781,2000gb,no,email,p6,1
53,1,2,781,5000gb,yes,"email, video",p6,0
53,1,3,781,5000gb,no,"email, video",p18,0
53,2,1,782,30gb,no,email,p6,0
53,2,2,782,2000gb,no,"email, video, productivity",p6,0
53,2,3,782,2000gb,yes,"email, video",p6,1
53,3,1,783,30gb,no,"email, video, productivity",p12,1
53,3,2,783,2000gb,no,"email, video",p12,0
53,3,3,783,5000gb,yes,email,p18,0
53,4,1,784,5000gb,no,email,p18,0
53,4,2,784,30gb,no,"email, video, productivity",p6,1
53,4,3,784,2000gb,no,email,p18,0
53,5,1,785,30gb,yes,"email, video, productivity",p12,1
53,5,2,785,30gb,yes,"email, video",p18,0
53,5,3,785,2000gb,yes,"email, video, productivity",p18,0
53,6,1,786,30gb,yes,email,p18,0
53,6,2,786,30gb,yes,"email, video, productivity",p18,1
53,6,3,786,5000gb,yes,"email, video",p18,0
53,7,1,787,30gb,no,"email, video",p12,0
53,7,2,787,5000gb,yes,"email, video, productivity",p12,1
53,7,3,787,5000gb,no,"email, video",p6,0
53,8,1,788,5000gb,yes,"email, video, productivity",p6,1
53,8,2,788,2000gb,no,"email, video, productivity",p18,0
53,8,3,788,2000gb,yes,email,p6,0
53,9,1,789,30gb,yes,"email, video",p12,0
53,9,2,789,5000gb,yes,"email, video, productivity",p18,1
53,9,3,789,5000gb,no,"email, video, productivity",p18,0
53,10,1,790,30gb,no,email,p12,0
53,10,2,790,30gb,no,email,p18,0
53,10,3,790,30gb,yes,"email, video, productivity",p6,1
53,11,1,791,2000gb,yes,email,p12,1
53,11,2,791,5000gb,no,email,p6,0
53,11,3,791,5000gb,no,"email, video, productivity",p6,0
53,12,1,792,30gb,no,"email, video",p6,0
53,12,2,792,2000gb,yes,email,p18,0
53,12,3,792,5000gb,yes,email,p6,1
53,13,1,793,30gb,no,"email, video",p18,0
53,13,2,793,2000gb,yes,"email, video",p12,0
53,13,3,793,2000gb,no,"email, video",p18,1
53,14,1,794,5000gb,no,"email, video, productivity",p12,1
53,14,2,794,30gb,yes,email,p6,0
53,14,3,794,2000gb,yes,"email, video",p18,0
53,15,1,795,5000gb,yes,"email, video",p12,0
53,15,2,795,5000gb,yes,email,p12,1
53,15,3,795,30gb,yes,email,p12,0
54,1,1,796,30gb,no,"email, video, productivity",p18,0
54,1,2,796,2000gb,yes,email,p12,0
54,1,3,796,30gb,no,"email, video",p6,1
54,2,1,797,2000gb,yes,"email, video",p6,1
54,2,2,797,5000gb,yes,email,p12,0
54,2,3,797,30gb,no,"email, video",p18,0
54,3,1,798,5000gb,no,"email, video, productivity",p18,1
54,3,2,798,5000gb,yes,email,p18,0
54,3,3,798,2000gb,no,"email, video",p18,0
54,4,1,799,30gb,yes,"email, video",p6,0
54,4,2,799,30gb,yes,"email, video, productivity",p6,0
54,4,3,799,30gb,no,"email, video, productivity",p12,1
54,5,1,800,2000gb,yes,"email, video",p12,0
54,5,2,800,5000gb,yes,"email, video",p6,1
54,5,3,800,5000gb,no,"email, video",p18,0
54,6,1,801,2000gb,no,email,p12,0
54,6,2,801,30gb,no,email,p18,0
54,6,3,801,2000gb,yes,"email, video, productivity",p6,1
54,7,1,802,30gb,yes,email,p18,0
54,7,2,802,2000gb,no,email,p18,0
54,7,3,802,30gb,no,"email, video, productivity",p6,1
54,8,1,803,30gb,yes,email,p12,0
54,8,2,803,2000gb,yes,email,p18,0
54,8,3,803,5000gb,yes,"email, video, productivity",p12,1
54,9,1,804,5000gb,no,email,p6,0
54,9,2,804,5000gb,no,"email, video",p6,0
54,9,3,804,30gb,yes,email,p6,1
54,10,1,805,30gb,no,email,p12,0
54,10,2,805,30gb,no,email,p6,1
54,10,3,805,5000gb,no,email,p18,0
54,11,1,806,30gb,yes,"email, video",p12,0
54,11,2,806,2000gb,no,"email, video, productivity",p18,0
54,11,3,806,5000gb,yes,"email, video, productivity",p18,1
54,12,1,807,5000gb,yes,"email, video",p12,0
54,12,2,807,2000gb,yes,"email, video, productivity",p18,0
54,12,3,807,2000gb,no,"email, video, productivity",p6,1
54,13,1,808,5000gb,yes,email,p6,1
54,13,2,808,2000gb,no,"email, video, productivity",p12,0
54,13,3,808,2000gb,no,"email, video",p6,0
54,14,1,809,2000gb,no,email,p6,0
54,14,2,809,30gb,no,"email, video",p12,0
54,14,3,809,30gb,yes,"email, video, productivity",p18,1
54,15,1,810,5000gb,no,"email, video, productivity",p6,1
54,15,2,810,2000gb,yes,"email, video",p18,0
54,15,3,810,5000gb,no,email,p12,0
55,1,1,811,2000gb,yes,"email, video",p18,0
55,1,2,811,5000gb,no,"email, video",p12,1
55,1,3,811,2000gb,no,"email, video",p6,0
55,2,1,812,2000gb,no,email,p18,0
55,2,2,812,30gb,no,"email, video, productivity",p18,0
55,2,3,812,2000gb,no,email,p12,1
55,3,1,813,2000gb,no,"email, video, productivity",p6,0
55,3,2,813,5000gb,yes,"email, video",p6,0
55,3,3,813,2000gb,yes,"email, video",p6,1
55,4,1,814,5000gb,no,"email, video",p18,0
55,4,2,814,2000gb,no,"email, video",p12,0
55,4,3,814,5000gb,yes,"email, video, productivity",p12,1
55,5,1,815,2000gb,no,"email, video",p18,0
55,5,2,815,30gb,yes,"email, video",p12,1
55,5,3,815,30gb,no,"email, video",p18,0
55,6,1,816,2000gb,yes,"email, video",p12,0
55,6,2,816,5000gb,no,"email, video, productivity",p12,1
55,6,3,816,5000gb,no,"email, video",p6,0
55,7,1,817,30gb,no,email,p18,0
55,7,2,817,5000gb,no,email,p6,0
55,7,3,817,2000gb,no,"email, video, productivity",p12,1
55,8,1,818,30gb,yes,"email, video, productivity",p6,0
55,8,2,818,5000gb,yes,"email, video",p12,0
55,8,3,818,30gb,yes,"email, video, productivity",p18,1
55,9,1,819,5000gb,yes,email,p12,0
55,9,2,819,30gb,no,"email, video",p12,0
55,9,3,819,2000gb,yes,"email, video, productivity",p18,1
55,10,1,820,2000gb,yes,email,p18,0
55,10,2,820,2000gb,no,email,p6,0
55,10,3,820,5000gb,no,"email, video, productivity",p18,1
55,11,1,821,5000gb,no,"email, video, productivity",p6,1
55,11,2,821,2000gb,yes,email,p12,0
55,11,3,821,5000gb,yes,"email, video",p18,0
55,12,1,822,30gb,yes,email,p18,0
55,12,2,822,2000gb,yes,email,p6,1
55,12,3,822,30gb,no,email,p6,0
55,13,1,823,30gb,no,"email, video, productivity",p12,1
55,13,2,823,2000gb,yes,"email, video, productivity",p12,0
55,13,3,823,2000gb,no,"email, video, productivity",p18,0
55,14,1,824,5000gb,yes,email,p6,0
55,14,2,824,5000gb,yes,"email, video, productivity",p18,1
55,14,3,824,5000gb,no,email,p12,0
55,15,1,825,30gb,no,email,p12,0
55,15,2,825,5000gb,yes,"email, video, productivity",p6,1
55,15,3,825,30gb,yes,email,p12,0
56,1,1,826,30gb,no,email,p6,0
56,1,2,826,2000gb,yes,"email, video",p12,0
56,1,3,826,2000gb,yes,email,p6,1
56,2,1,827,2000gb,no,email,p18,0
56,2,2,827,2000gb,yes,"email, video",p6,1
56,2,3,827,5000gb,no,"email, video",p6,0
56,3,1,828,5000gb,yes,"email, video",p18,0
56,3,2,828,30gb,yes,"email, video, productivity",p12,0
56,3,3,828,5000gb,yes,"email, video, productivity",p6,1
56,4,1,829,5000gb,yes,"email, video, productivity",p18,0
56,4,2,829,5000gb,yes,"email, video",p12,0
56,4,3,829,30gb,yes,"email, video, productivity",p18,1
56,5,1,830,5000gb,no,email,p6,0
56,5,2,830,5000gb,yes,"email, video",p6,1
56,5,3,830,30gb,no,"email, video, productivity",p18,0
56,6,1,831,30gb,yes,"email, video",p18,0
56,6,2,831,5000gb,yes,email,p6,0
56,6,3,831,30gb,no,"email, video",p6,1
56,7,1,832,2000gb,yes,"email, video",p18,1
56,7,2,832,2000gb,no,"email, video, productivity",p12,0
56,7,3,832,2000gb,yes,"email, video, productivity",p12,0
56,8,1,833,30gb,yes,"email, video",p12,0
56,8,2,833,5000gb,no,"email, video, productivity",p6,1
56,8,3,833,2000gb,yes,email,p18,0
56,9,1,834,2000gb,no,"email, video",p6,1
56,9,2,834,2000gb,no,email,p6,0
56,9,3,834,30gb,no,"email, video, productivity",p12,0
56,10,1,835,2000gb,no,"email, video, productivity",p18,0
56,10,2,835,5000gb,yes,email,p12,0
56,10,3,835,5000gb,no,"email, video",p12,1
56,11,1,836,2000gb,no,"email, video",p12,1
56,11,2,836,5000gb,no,email,p18,0
56,11,3,836,5000gb,no,email,p12,0
56,12,1,837,5000gb,yes,email,p18,0
56,12,2,837,30gb,yes,email,p6,1
56,12,3,837,30gb,no,email,p18,0
56,13,1,838,30gb,yes,email,p12,0
56,13,2,838,30gb,no,"email, video",p12,0
56,13,3,838,2000gb,no,"email, video, productivity",p6,1
56,14,1,839,2000gb,yes,"email, video, productivity",p18,0
56,14,2,839,2000gb,yes,"email, video, productivity",p6,1
56,14,3,839,30gb,no,"email, video",p18,0
56,15,1,840,2000gb,no,"email, video",p18,0
56,15,2,840,5000gb,no,"email, video",p18,1
56,15,3,840,2000gb,no,email,p12,0
57,1,1,841,30gb,no,"email, video, productivity",p18,0
57,1,2,841,30gb,yes,email,p6,1
57,1,3,841,30gb,yes,email,p12,0
57,2,1,842,5000gb,no,"email, video",p18,0
57,2,2,842,30gb,no,"email, video",p18,1
57,2,3,842,2000gb,yes,email,p18,0
57,3,1,843,2000gb,no,email,p6,0
57,3,2,843,30gb,no,"email, video",p12,0
57,3,3,843,30gb,yes,"email, video, productivity",p12,1
57,4,1,844,2000gb,no,"email, video",p18,0
57,4,2,844,5000gb,no,email,p6,1
57,4,3,844,30gb,yes,email,p18,0
57,5,1,845,30gb,no,"email, video, productivity",p12,0
57,5,2,845,2000gb,yes,email,p12,0
57,5,3,845,5000gb,no,"email, video",p12,1
57,6,1,846,5000gb,no,"email, video, productivity",p12,1
57,6,2,846,2000gb,no,email,p18,0
57,6,3,846,2000gb,no,"email, video",p6,0
57,7,1,847,2000gb,yes,"email, video",p6,0
57,7,2,847,5000gb,yes,"email, video, productivity",p18,1
57,7,3,847,2000gb,no,"email, video, productivity",p6,0
57,8,1,848,30gb,yes,"email, video",p6,0
57,8,2,848,30gb,no,email,p12,0
57,8,3,848,5000gb,no,"email, video, productivity",p6,1
57,9,1,849,5000gb,yes,"email, video, productivity",p6,1
57,9,2,849,5000gb,yes,email,p18,0
57,9,3,849,5000gb,no,email,p18,0
57,10,1,850,5000gb,yes,email,p6,1
57,10,2,850,30gb,yes,"email, video",p12,0
57,10,3,850,2000gb,yes,"email, video",p18,0
57,11,1,851,5000gb,yes,"email, video",p18,0
57,11,2,851,5000gb,no,"email, video",p6,0
57,11,3,851,30gb,no,"email, video",p6,1
57,12,1,852,30gb,yes,"email, video",p18,0
57,12,2,852,30gb,yes,"email, video, productivity",p6,1
57,12,3,852,2000gb,no,"email, video, productivity",p12,0
57,13,1,853,30gb,no,"email, video, productivity",p6,1
57,13,2,853,5000gb,yes,"email, video",p12,0
57,13,3,853,30gb,no,email,p18,0
57,14,1,854,2000gb,no,"email, video, productivity",p18,0
57,14,2,854,2000gb,yes,email,p6,0
57,14,3,854,5000gb,yes,"email, video",p6,1
57,15,1,855,2000gb,yes,"email, video, productivity",p6,1
57,15,2,855,5000gb,no,"email, video, productivity",p18,0
57,15,3,855,2000gb,yes,"email, video",p12,0
58,1,1,856,30gb,yes,"email, video",p6,0
58,1,2,856,5000gb,yes,email,p6,1
58,1,3,856,5000gb,no,"email, video, productivity",p18,0
58,2,1,857,5000gb,yes,"email, video",p12,1
58,2,2,857,2000gb,no,email,p6,0
58,2,3,857,30gb,yes,"email, video, productivity",p18,0
58,3,1,858,5000gb,no,"email, video, productivity",p12,0
58,3,2,858,2000gb,no,"email, video",p12,0
58,3,3,858,5000gb,yes,"email, video, productivity",p12,1
58,4,1,859,30gb,no,email,p18,0
58,4,2,859,2000gb,yes,email,p12,1
58,4,3,859,2000gb,yes,"email, video, productivity",p18,0
58,5,1,860,30gb,no,"email, video, productivity",p12,1
58,5,2,860,30gb,yes,"email, video",p18,0
58,5,3,860,5000gb,no,email,p12,0
58,6,1,861,30gb,yes,"email, video",p12,1
58,6,2,861,5000gb,no,"email, video",p12,0
58,6,3,861,2000gb,yes,"email, video",p18,0
58,7,1,862,30gb,yes,"email, video, productivity",p6,0
58,7,2,862,30gb,no,"email, video",p12,0
58,7,3,862,2000gb,yes,"email, video, productivity",p6,1
58,8,1,863,5000gb,yes,"email, video",p18,1
58,8,2,863,5000gb,yes,email,p12,0
58,8,3,863,2000gb,no,email,p18,0
58,9,1,864,2000gb,yes,email,p18,0
58,9,2,864,2000gb,yes,email,p6,1
58,9,3,864,5000gb,yes,email,p18,0
58,10,1,865,2000gb,no,"email, video, productivity",p18,0
58,10,2,865,2000gb,yes,"email, video",p12,0
58,10,3,865,5000gb,yes,"email, video",p6,1
58,11,1,866,30gb,yes,email,p18,0
58,11,2,866,30gb,no,"email, video, productivity",p18,1
58,11,3,866,5000gb,no,email,p6,0
58,12,1,867,2000gb,yes,"email, video, productivity",p12,0
58,12,2,867,5000gb,yes,"email, video, productivity",p18,1
58,12,3,867,30gb,yes,email,p12,0
58,13,1,868,30gb,no,"email, video",p6,1
58,13,2,868,30gb,no,"email, video, productivity",p6,0
58,13,3,868,2000gb,yes,"email, video",p6,0
58,14,1,869,30gb,no,email,p6,1
58,14,2,869,30gb,no,"email, video",p18,0
58,14,3,869,5000gb,no,email,p18,0
58,15,1,870,30gb,yes,"email, video, productivity",p12,1
58,15,2,870,5000gb,no,"email, video",p6,0
58,15,3,870,2000gb,no,"email, video",p18,0
59,1,1,871,30gb,no,"email, video, productivity",p18,0
59,1,2,871,5000gb,yes,email,p18,1
59,1,3,871,5000gb,no,email,p18,0
59,2,1,872,2000gb,yes,"email, video, productivity",p6,1
59,2,2,872,2000gb,no,email,p12,0
59,2,3,872,30gb,no,"email, video",p18,0
59,3,1,873,5000gb,no,"email, video",p18,0
59,3,2,873,30gb,yes,email,p6,0
59,3,3,873,5000gb,yes,"email, video",p6,1
59,4,1,874,2000gb,no,"email, video, productivity",p18,1
59,4,2,874,5000gb,yes,"email, video, productivity",p12,0
59,4,3,874,30gb,yes,"email, video",p18,0
59,5,1,875,30gb,yes,email,p12,0
59,5,2,875,5000gb,yes,"email, video",p12,0
59,5,3,875,2000gb,no,"email, video",p12,1
59,6,1,876,30gb,yes,"email, video",p12,0
59,6,2,876,2000gb,yes,"email, video",p18,1
59,6,3,876,5000gb,no,"email, video, productivity",p18,0
59,7,1,877,2000gb,no,email,p6,0
59,7,2,877,2000gb,no,"email, video",p18,0
59,7,3,877,30gb,yes,"email, video, productivity",p6,1
59,8,1,878,2000gb,yes,email,p12,1
59,8,2,878,2000gb,yes,"email, video, productivity",p12,0
59,8,3,878,5000gb,no,email,p6,0
59,9,1,879,5000gb,yes,"email, video, productivity",p6,0
59,9,2,879,30gb,no,"email, video",p6,1
59,9,3,879,30gb,no,"email, video, productivity",p6,0
59,10,1,880,5000gb,yes,"email, video, productivity",p18,0
59,10,2,880,5000gb,no,"email, video, productivity",p6,1
59,10,3,880,30gb,no,"email, video",p12,0
59,11,1,881,2000gb,no,"email, video, productivity",p12,1
59,11,2,881,5000gb,no,"email, video, productivity",p12,0
59,11,3,881,2000gb,no,"email, video, productivity",p6,0
59,12,1,882,5000gb,no,"email, video",p6,1
59,12,2,882,2000gb,yes,"email, video, productivity",p18,0
59,12,3,882,5000gb,no,email,p12,0
59,13,1,883,2000gb,yes,"email, video",p12,1
59,13,2,883,2000gb,yes,email,p6,0
59,13,3,883,30gb,yes,email,p18,0
59,14,1,884,5000gb,no,"email, video",p12,0
59,14,2,884,5000gb,yes,email,p12,1
59,14,3,884,30gb,yes,"email, video, productivity",p18,0
59,15,1,885,5000gb,yes,"email, video",p18,1
59,15,2,885,30gb,yes,"email, video",p6,0
59,15,3,885,30gb,no,email,p6,0
60,1,1,886,30gb,yes,"email, video",p6,1
60,1,2,886,5000gb,no,email,p18,0
60,1,3,886,30gb,no,email,p6,0
60,2,1,887,2000gb,no,email,p18,0
60,2,2,887,2000gb,yes,email,p12,0
60,2,3,887,30gb,no,"email, video, productivity",p6,1
60,3,1,888,5000gb,no,"email, video, productivity",p12,0
60,3,2,888,30gb,no,"email, video",p18,0
60,3,3,888,5000gb,yes,"email, video, productivity",p18,1
60,4,1,889,5000gb,yes,"email, video",p6,1
60,4,2,889,2000gb,no,email,p6,0
60,4,3,889,30gb,yes,email,p6,0
60,5,1,890,5000gb,no,"email, video",p12,0
60,5,2,890,30gb,no,"email, video, productivity",p18,1
60,5,3,890,30gb,yes,"email, video, productivity",p18,0
60,6,1,891,2000gb,yes,"email, video",p18,0
60,6,2,891,2000gb,no,email,p12,0
